DonorZipCode,County,TransactionAmount
94105,San Francisco,4100
94105,San Francisco,3100
94105,San Francisco,1000
94105,San Francisco,1000
94105,San Francisco,3400
94105,San Francisco,500
94105,San Francisco,4100
94105,San Francisco,4100
94105,San Francisco,1000
94105,San Francisco,4100
94105,San Francisco,1500
94105,San Francisco,2600
94105,San Francisco,4100
94105,San Francisco,1300
94105,San Francisco,200
94105,San Francisco,2500
94105,San Francisco,1000
94105,San Francisco,500
94105,San Francisco,2000
94105,San Francisco,1500
94105,San Francisco,3000
94105,San Francisco,2800
94105,San Francisco,2200
94105,San Francisco,1000
94105,San Francisco,1000
94105,San Francisco,2500
94105,San Francisco,1400
94105,San Francisco,1500
94105,San Francisco,1000
94105,San Francisco,1500
94105,San Francisco,5100
94105,San Francisco,27200
94105,San Francisco,5000
94105,San Francisco,1000
94105,San Francisco,5600
94106,San Francisco,500
94107,San Francisco,200
94107,San Francisco,250
94107,San Francisco,250
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,50
94107,San Francisco,50
94107,San Francisco,1000
94107,San Francisco,500
94107,San Francisco,100
94107,San Francisco,1000
94107,San Francisco,1000
94107,San Francisco,1000
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,250
94107,San Francisco,1000
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,1000
94107,San Francisco,5000
94107,San Francisco,1000
94107,San Francisco,4300
94107,San Francisco,6700
94107,San Francisco,2500
94107,San Francisco,125
94107,San Francisco,150
94107,San Francisco,100
94107,San Francisco,2500
94107,San Francisco,2000
94107,San Francisco,3400
94107,San Francisco,3400
94107,San Francisco,2500
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,250
94107,San Francisco,450
94107,San Francisco,1000
94107,San Francisco,250
94107,San Francisco,250
94107,San Francisco,100
94107,San Francisco,2000
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,150
94107,San Francisco,500
94107,San Francisco,250
94107,San Francisco,2500
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,3000
94107,San Francisco,4100
94107,San Francisco,1000
94107,San Francisco,500
94107,San Francisco,4100
94107,San Francisco,1500
94107,San Francisco,2000
94107,San Francisco,1000
94107,San Francisco,50
94107,San Francisco,20
94107,San Francisco,50
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,200
94107,San Francisco,250
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,150
94107,San Francisco,150
94107,San Francisco,150
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,250
94107,San Francisco,4100
94107,San Francisco,250
94107,San Francisco,1000
94107,San Francisco,1000
94107,San Francisco,1000
94107,San Francisco,13600
94107,San Francisco,-13600
94107,San Francisco,6800
94107,San Francisco,4300
94107,San Francisco,500
94107,San Francisco,6400
94107,San Francisco,250
94107,San Francisco,3300
94107,San Francisco,300
94107,San Francisco,1000
94107,San Francisco,500
94107,San Francisco,125
94107,San Francisco,250
94107,San Francisco,150
94107,San Francisco,250
94107,San Francisco,1000
94107,San Francisco,250
94107,San Francisco,500
94107,San Francisco,100
94107,San Francisco,500
94107,San Francisco,300
94107,San Francisco,500
94107,San Francisco,171.84
94107,San Francisco,3000
94107,San Francisco,250
94107,San Francisco,2000
94107,San Francisco,250
94107,San Francisco,4600
94107,San Francisco,100
94107,San Francisco,2000
94107,San Francisco,2000
94107,San Francisco,4100
94107,San Francisco,500
94107,San Francisco,2500
94107,San Francisco,4100
94107,San Francisco,4100
94107,San Francisco,4100
94107,San Francisco,500
94107,San Francisco,4100
94107,San Francisco,500
94107,San Francisco,50
94107,San Francisco,100
94107,San Francisco,250
94107,San Francisco,4100
94107,San Francisco,500
94107,San Francisco,500
94107,San Francisco,2500
94107,San Francisco,1500
94107,San Francisco,6500
94107,San Francisco,300
94108,San Francisco,1300
94108,San Francisco,1300
94108,San Francisco,1000
94108,San Francisco,250
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,750
94108,San Francisco,200
94108,San Francisco,1250
94108,San Francisco,1500
94108,San Francisco,1000
94108,San Francisco,2000
94108,San Francisco,1000
94108,San Francisco,25
94108,San Francisco,100
94108,San Francisco,2000
94108,San Francisco,200
94108,San Francisco,2000
94108,San Francisco,200
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,100
94108,San Francisco,1000
94108,San Francisco,200
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,200
94108,San Francisco,2000
94108,San Francisco,2500
94108,San Francisco,500
94108,San Francisco,1000
94108,San Francisco,250
94108,San Francisco,500
94108,San Francisco,350
94108,San Francisco,500
94108,San Francisco,350
94108,San Francisco,100
94108,San Francisco,500
94108,San Francisco,200
94108,San Francisco,300
94108,San Francisco,5800
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,250
94108,San Francisco,2000
94108,San Francisco,500
94108,San Francisco,250
94108,San Francisco,100
94108,San Francisco,500
94108,San Francisco,208.33
94108,San Francisco,208.33
94108,San Francisco,1000
94108,San Francisco,1000
94108,San Francisco,1000
94108,San Francisco,2000
94108,San Francisco,100
94108,San Francisco,250
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,3100
94108,San Francisco,100
94108,San Francisco,400
94108,San Francisco,100
94108,San Francisco,500
94108,San Francisco,2000
94108,San Francisco,250
94108,San Francisco,250
94108,San Francisco,100
94108,San Francisco,200
94108,San Francisco,1500
94108,San Francisco,4100
94108,San Francisco,100
94108,San Francisco,250
94108,San Francisco,100
94108,San Francisco,500
94108,San Francisco,100
94108,San Francisco,680
94108,San Francisco,250
94108,San Francisco,4000
94108,San Francisco,2000
94108,San Francisco,200
94108,San Francisco,300
94108,San Francisco,4000
94108,San Francisco,2524.27
94108,San Francisco,500
94108,San Francisco,1000
94108,San Francisco,1000
94108,San Francisco,100
94108,San Francisco,1643.82
94108,San Francisco,500
94108,San Francisco,2000
94108,San Francisco,600
94108,San Francisco,2000
94108,San Francisco,6800
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,781.93
94108,San Francisco,500
94108,San Francisco,250
94108,San Francisco,100
94108,San Francisco,100
94108,San Francisco,250
94108,San Francisco,1000
94108,San Francisco,250
94108,San Francisco,2500
94108,San Francisco,100
94108,San Francisco,200
94108,San Francisco,100
94108,San Francisco,250
94108,San Francisco,250
94108,San Francisco,250
94108,San Francisco,100
94108,San Francisco,350
94108,San Francisco,500
94108,San Francisco,150
94108,San Francisco,150
94108,San Francisco,150
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,500
94108,San Francisco,100
94108,San Francisco,250
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,1500
94108,San Francisco,1000
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,1000
94108,San Francisco,500
94108,San Francisco,1500
94108,San Francisco,500
94108,San Francisco,250
94108,San Francisco,250
94108,San Francisco,2500
94108,San Francisco,4000
94108,San Francisco,0
94108,San Francisco,27200
94108,San Francisco,27200
94108,San Francisco,4100
94109,San Francisco,250
94109,San Francisco,1500
94109,San Francisco,100
94109,San Francisco,4100
94109,San Francisco,5000
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,1002.26
94109,San Francisco,250
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,150
94109,San Francisco,250
94109,San Francisco,250
94109,San Francisco,250
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,2000
94109,San Francisco,100
94109,San Francisco,200
94109,San Francisco,750
94109,San Francisco,50
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,2000
94109,San Francisco,200
94109,San Francisco,1000
94109,San Francisco,2000
94109,San Francisco,750
94109,San Francisco,250
94109,San Francisco,200
94109,San Francisco,100
94109,San Francisco,4100
94109,San Francisco,2500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,250
94109,San Francisco,300
94109,San Francisco,6800
94109,San Francisco,4600
94109,San Francisco,1000
94109,San Francisco,250
94109,San Francisco,6800
94109,San Francisco,6800
94109,San Francisco,500
94109,San Francisco,6800
94109,San Francisco,6800
94109,San Francisco,500
94109,San Francisco,3200
94109,San Francisco,1800
94109,San Francisco,5000
94109,San Francisco,200
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,250
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,4000
94109,San Francisco,4000
94109,San Francisco,2800
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,700
94109,San Francisco,200
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,1000
94109,San Francisco,300
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,200
94109,San Francisco,500
94109,San Francisco,2000
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,200
94109,San Francisco,350
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,250
94109,San Francisco,500
94109,San Francisco,200
94109,San Francisco,100
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,250
94109,San Francisco,250
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,150
94109,San Francisco,100
94109,San Francisco,300
94109,San Francisco,100
94109,San Francisco,20
94109,San Francisco,20
94109,San Francisco,1000
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,200
94109,San Francisco,500
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,120
94109,San Francisco,100
94109,San Francisco,1000
94109,San Francisco,1500
94109,San Francisco,250
94109,San Francisco,13600
94109,San Francisco,13600
94109,San Francisco,5000
94109,San Francisco,1000
94109,San Francisco,250
94109,San Francisco,500
94109,San Francisco,250
94109,San Francisco,1000
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,1500
94109,San Francisco,250
94109,San Francisco,250
94109,San Francisco,2500
94109,San Francisco,250
94109,San Francisco,6800
94109,San Francisco,6800
94109,San Francisco,1500
94109,San Francisco,100
94109,San Francisco,1000
94109,San Francisco,2000
94109,San Francisco,250
94109,San Francisco,278
94109,San Francisco,500
94109,San Francisco,100
94109,San Francisco,250
94109,San Francisco,1000
94109,San Francisco,500
94109,San Francisco,5000
94109,San Francisco,1000
94109,San Francisco,1000
94109,San Francisco,150
94109,San Francisco,100
94109,San Francisco,200
94109,San Francisco,1000
94109,San Francisco,4100
94109,San Francisco,150
94109,San Francisco,500
94109,San Francisco,2500
94109,San Francisco,100
94109,San Francisco,150
94109,San Francisco,1000
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,200
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,2800
94109,San Francisco,500
94109,San Francisco,500
94109,San Francisco,250
94109,San Francisco,-2800
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,100
94109,San Francisco,2800
94109,San Francisco,3900
94109,San Francisco,803.11
94109,San Francisco,4100
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,250
94109,San Francisco,100
94109,San Francisco,500
94109,San Francisco,4100
94109,San Francisco,6800
94109,San Francisco,6800
94109,San Francisco,6800
94109,San Francisco,6800
94110,San Francisco,200
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,50
94110,San Francisco,50
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,200
94110,San Francisco,200
94110,San Francisco,100
94110,San Francisco,150
94110,San Francisco,200
94110,San Francisco,250
94110,San Francisco,2500
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,200
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,3000
94110,San Francisco,6800
94110,San Francisco,3800
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,150
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,750
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,150
94110,San Francisco,100
94110,San Francisco,4100
94110,San Francisco,800
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,1500
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,2000
94110,San Francisco,200
94110,San Francisco,500
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,4100
94110,San Francisco,800
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,200
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,500
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,200
94110,San Francisco,150
94110,San Francisco,150
94110,San Francisco,850
94110,San Francisco,500
94110,San Francisco,300
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,200
94110,San Francisco,250
94110,San Francisco,500
94110,San Francisco,2500
94110,San Francisco,200
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,150
94110,San Francisco,150
94110,San Francisco,100
94110,San Francisco,250
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,100
94110,San Francisco,-100
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,50
94110,San Francisco,50
94110,San Francisco,250
94110,San Francisco,200
94110,San Francisco,150
94110,San Francisco,500
94110,San Francisco,250
94110,San Francisco,250
94110,San Francisco,300
94110,San Francisco,500
94110,San Francisco,100
94110,San Francisco,99
94110,San Francisco,99
94110,San Francisco,100
94110,San Francisco,2000
94110,San Francisco,200
94110,San Francisco,100
94110,San Francisco,27200
94111,San Francisco,3000
94111,San Francisco,700
94111,San Francisco,1000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,3000
94111,San Francisco,1000
94111,San Francisco,2500
94111,San Francisco,100
94111,San Francisco,100
94111,San Francisco,1500
94111,San Francisco,1500
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,500
94111,San Francisco,10000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1300
94111,San Francisco,1000
94111,San Francisco,200
94111,San Francisco,3900
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1500
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,750
94111,San Francisco,750
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,1300
94111,San Francisco,2000
94111,San Francisco,3900
94111,San Francisco,200
94111,San Francisco,6800
94111,San Francisco,6800
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,5000
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,5000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,3200
94111,San Francisco,1800
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,2000
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,2500
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,2000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,100
94111,San Francisco,2000
94111,San Francisco,2500
94111,San Francisco,27200
94111,San Francisco,2000
94111,San Francisco,2000
94111,San Francisco,2000
94111,San Francisco,500
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,250
94111,San Francisco,50
94111,San Francisco,100
94111,San Francisco,250
94111,San Francisco,250
94111,San Francisco,150
94111,San Francisco,250
94111,San Francisco,250
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,100
94111,San Francisco,200
94111,San Francisco,1000
94111,San Francisco,100
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,50
94111,San Francisco,250
94111,San Francisco,100
94111,San Francisco,100
94111,San Francisco,2000
94111,San Francisco,100
94111,San Francisco,150
94111,San Francisco,500
94111,San Francisco,200
94111,San Francisco,200
94111,San Francisco,500
94111,San Francisco,100
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,200
94111,San Francisco,100
94111,San Francisco,250
94111,San Francisco,100
94111,San Francisco,250
94111,San Francisco,1000
94111,San Francisco,150
94111,San Francisco,500
94111,San Francisco,125
94111,San Francisco,500
94111,San Francisco,2000
94111,San Francisco,4500
94111,San Francisco,500
94111,San Francisco,250
94111,San Francisco,500
94111,San Francisco,250
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,185.42
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,504
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,1500
94111,San Francisco,2000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,5000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,100
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,4100
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,3743.4
94111,San Francisco,3100
94111,San Francisco,356.6
94111,San Francisco,4100
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,6800
94111,San Francisco,2000
94111,San Francisco,900
94111,San Francisco,1500
94111,San Francisco,100
94111,San Francisco,250
94111,San Francisco,250
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,1000
94111,San Francisco,1500
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,125
94111,San Francisco,250
94111,San Francisco,250
94111,San Francisco,500
94111,San Francisco,100
94111,San Francisco,1500
94111,San Francisco,2000
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,1000
94111,San Francisco,150
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,2100
94111,San Francisco,100
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,4100
94111,San Francisco,600
94111,San Francisco,4100
94111,San Francisco,2000
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,3900
94111,San Francisco,1000
94111,San Francisco,2500
94111,San Francisco,1000
94111,San Francisco,500
94111,San Francisco,500
94111,San Francisco,1000
94111,San Francisco,400
94111,San Francisco,1600
94111,San Francisco,2000
94111,San Francisco,4100
94111,San Francisco,100
94111,San Francisco,500
94111,San Francisco,2500
94111,San Francisco,4300
94111,San Francisco,700
94111,San Francisco,5000
94111,San Francisco,5000
94111,San Francisco,1000
94111,San Francisco,1000
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4100
94111,San Francisco,4300
94111,San Francisco,6800
94112,San Francisco,100
94112,San Francisco,250
94112,San Francisco,250
94112,San Francisco,150
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,250
94112,San Francisco,500
94112,San Francisco,125
94112,San Francisco,200
94112,San Francisco,100.88
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,1000
94112,San Francisco,1000
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,300
94112,San Francisco,2000
94112,San Francisco,1000
94112,San Francisco,250
94112,San Francisco,100
94112,San Francisco,300
94112,San Francisco,500
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,250
94112,San Francisco,4100
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,100
94112,San Francisco,500
94112,San Francisco,300
94112,San Francisco,250
94112,San Francisco,250
94112,San Francisco,100
94112,San Francisco,6000
94112,San Francisco,2000
94112,San Francisco,1800
94112,San Francisco,200
94112,San Francisco,100
94112,San Francisco,200
94112,San Francisco,2000
94112,San Francisco,100
94112,San Francisco,500
94112,San Francisco,1000
94112,San Francisco,150
94112,San Francisco,100
94112,San Francisco,5
94112,San Francisco,95
94112,San Francisco,100
94112,San Francisco,250
94112,San Francisco,1000
94112,San Francisco,200
94113,San Francisco,1800
94114,San Francisco,1000
94114,San Francisco,125
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,500
94114,San Francisco,750
94114,San Francisco,2000
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,750
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,100
94114,San Francisco,1000
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,300
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,1000
94114,San Francisco,500
94114,San Francisco,500
94114,San Francisco,200
94114,San Francisco,1000
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,2000
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,200
94114,San Francisco,250.13
94114,San Francisco,110
94114,San Francisco,500
94114,San Francisco,500
94114,San Francisco,500
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,150
94114,San Francisco,300
94114,San Francisco,1200
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,1500
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,500
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,4100
94114,San Francisco,250
94114,San Francisco,300
94114,San Francisco,50
94114,San Francisco,150
94114,San Francisco,350
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,400
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,150
94114,San Francisco,1000
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,500
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,1000
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,500
94114,San Francisco,500
94114,San Francisco,1000
94114,San Francisco,100
94114,San Francisco,101
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,13600
94114,San Francisco,50
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,500
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,250
94114,San Francisco,250
94114,San Francisco,200
94114,San Francisco,200
94114,San Francisco,100
94114,San Francisco,4100
94114,San Francisco,100
94114,San Francisco,50
94114,San Francisco,4100
94114,San Francisco,250
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,200
94114,San Francisco,250
94114,San Francisco,2000
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,500
94114,San Francisco,4100
94114,San Francisco,100
94114,San Francisco,500
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,100
94114,San Francisco,250
94114,San Francisco,100
94114,San Francisco,50
94114,San Francisco,75
94114,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,951
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,2000
94115,San Francisco,100
94115,San Francisco,4500
94115,San Francisco,1500
94115,San Francisco,1436.24
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,500
94115,San Francisco,250
94115,San Francisco,1000
94115,San Francisco,2100
94115,San Francisco,250
94115,San Francisco,250
94115,San Francisco,750.01
94115,San Francisco,100
94115,San Francisco,1000
94115,San Francisco,6100
94115,San Francisco,5000
94115,San Francisco,1000
94115,San Francisco,300
94115,San Francisco,4700
94115,San Francisco,1000
94115,San Francisco,100
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,300
94115,San Francisco,1500
94115,San Francisco,2500
94115,San Francisco,300
94115,San Francisco,6800
94115,San Francisco,6500
94115,San Francisco,5000
94115,San Francisco,5000
94115,San Francisco,1000
